All calculations,POM,SDOM,CHO,TOT,TIS,MIL,ING,MOL,PAU,RIO,ZHO,PASC,DCER,SRAF,SROS,QUEV,ESM,AGOY,MSFO,SOP,PAU_M,MAZ,EGUA,CCS,MLW,JAM,COL_G,AGOY-SFRA_G,MSFO_G,SOP_G,MOL_G,MAZ_G,EGUA_G,CCS_G,MLW_G,ESM_G
"Time in s","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Electrical Frequency in Hz","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u.","Speed in p.u."
0.601667,60.379771,60.387353,60.389751,60.384806,60.383318,60.393600,60.376811,60.389883,60.370760,60.387348,60.392695,60.391063,60.392369,60.365045,60.382338,60.390363,60.416307,60.355029,60.442286,60.407122,60.364783,60.414539,60.429328,60.285474,60.437409,60.380201,1.008760,1.002794,1.010323,1.008751,1.005424,1.009262,1.010647,1.000680,1.009839,1.010266
0.611667,60.382474,60.389546,60.391869,60.387133,60.385809,60.395588,60.379686,60.391983,60.373141,60.389559,60.394697,60.393138,60.394386,60.368665,60.384841,60.392380,60.416875,60.357247,60.443137,60.408485,60.367226,60.415709,60.431311,60.294279,60.435935,60.382898,1.008829,1.002752,1.010257,1.008612,1.005426,1.009265,1.010736,1.001040,1.009572,1.010078
0.621667,60.385502,60.392018,60.394250,60.389748,60.388604,60.397817,60.382904,60.394337,60.375740,60.392042,60.396941,60.395468,60.396653,60.372697,60.387654,60.394652,60.417566,60.359864,60.443952,60.409918,60.369880,60.417007,60.433424,60.303917,60.434307,60.385918,1.008889,1.002733,1.010172,1.008460,1.005433,1.009256,1.010809,1.001442,1.009283,1.009870
0.631667,60.389019,60.394950,60.397071,60.392828,60.391871,60.400463,60.386625,60.397131,60.378677,60.394977,60.399609,60.398233,60.399347,60.377282,60.390947,60.397361,60.418722,60.363018,60.444852,60.411924,60.372842,60.418569,60.435776,60.314407,60.432761,60.389424,1.008940,1.002737,1.010069,1.008295,1.005446,1.009236,1.010867,1.001881,1.008977,1.009643
0.641667,60.392492,60.397791,60.399795,60.395826,60.395073,60.402994,60.390315,60.399803,60.381580,60.397811,60.402159,60.400892,60.401934,60.381894,60.394180,60.399970,60.419398,60.366264,60.445483,60.413080,60.375804,60.420015,60.438059,60.325286,60.430922,60.392888,1.008982,1.002766,1.009948,1.008118,1.005464,1.009206,1.010910,1.002353,1.008656,1.009400
0.651667,60.396235,60.400879,60.402756,60.399078,60.398535,60.405753,60.394283,60.402710,60.384676,60.400889,60.404937,60.403787,60.404754,60.386818,60.397676,60.402813,60.420231,60.369863,60.446227,60.414389,60.378951,60.421593,60.440454,60.336670,60.429065,60.396618,1.009016,1.002815,1.009811,1.007933,1.005489,1.009166,1.010939,1.002852,1.008323,1.009142
0.661667,60.399870,60.403853,60.405615,60.402174,60.401895,60.408399,60.398150,60.405510,60.387731,60.403837,60.407612,60.406584,60.407471,60.391659,60.401054,60.405542,60.420938,60.371656,60.446455,60.415842,60.382083,60.423186,60.443325,60.348087,60.426936,60.400245,1.009042,1.002893,1.009659,1.007739,1.005520,1.009117,1.010952,1.003375,1.007980,1.008872
0.671667,60.403892,60.407183,60.408783,60.405713,60.405606,60.411325,60.402410,60.408620,60.391057,60.407161,60.410569,60.409671,60.410474,60.396920,60.404827,60.408598,60.421814,60.377135,60.446760,60.416938,60.385474,60.424772,60.445315,60.360081,60.424973,60.404250,1.009059,1.002994,1.009493,1.007538,1.005557,1.009060,1.010950,1.003918,1.007630,1.008590
0.681667,60.407818,60.410413,60.411858,60.409134,60.409225,60.414157,60.406577,60.411637,60.394344,60.410380,60.413436,60.412669,60.413387,60.402094,60.408501,60.411556,60.422535,60.381670,60.446828,60.418060,60.388845,60.426299,60.447354,60.372028,60.422830,60.408161,1.009069,1.003116,1.009314,1.007333,1.005600,1.008996,1.010934,1.004473,1.007277,1.008300
0.691667,60.411650,60.413551,60.414846,60.412460,60.412753,60.416897,60.410650,60.414564,60.397591,60.413506,60.416212,60.415582,60.416214,60.407173,60.412082,60.414422,60.423095,60.385973,60.446652,60.418995,60.392196,60.427740,60.449577,60.383853,60.420549,60.411977,1.009072,1.003259,1.009124,1.007125,1.005650,1.008926,1.010904,1.005037,1.006924,1.008003
0.701667,60.415319,60.416529,60.417673,60.415627,60.416119,60.419474,60.414558,60.417332,60.400757,60.416475,60.418829,60.418334,60.418880,60.412077,60.415503,60.417129,60.423457,60.390173,60.446198,60.419723,60.395493,60.429043,60.451541,60.395444,60.418124,60.415632,1.009067,1.003424,1.008923,1.006916,1.005705,1.008850,1.010860,1.005604,1.006574,1.007701
0.711667,60.418791,60.419317,60.420313,60.418609,60.419291,60.421862,60.418265,60.419917,60.403827,60.419259,60.421261,60.420900,60.421359,60.416765,60.418731,60.419650,60.423609,60.394300,60.445457,60.420239,60.398721,60.430188,60.453260,60.406711,60.415572,60.419088,1.009057,1.003607,1.008713,1.006708,1.005766,1.008769,1.010803,1.006170,1.006228,1.007396
0.721667,60.422031,60.421887,60.422738,60.421376,60.422238,60.424037,60.421737,60.422292,60.406778,60.421830,60.423483,60.423251,60.423624,60.421195,60.421736,60.421959,60.423543,60.398337,60.444426,60.420543,60.401861,60.431153,60.454709,60.417571,60.412911,60.422313,1.009040,1.003809,1.008496,1.006502,1.005833,1.008684,1.010732,1.006729,1.005892,1.007091
0.731667,60.425013,60.424217,60.424925,60.423904,60.424933,60.425976,60.424943,60.424436,60.409595,60.424167,60.425474,60.425367,60.425655,60.425333,60.424490,60.424034,60.423254,60.402256,60.443103,60.420641,60.404897,60.431925,60.455866,60.427951,60.410161,60.425279,1.009017,1.004027,1.008274,1.006301,1.005905,1.008596,1.010649,1.007277,1.005566,1.006788
0.741667,60.427716,60.426288,60.426859,60.426176,60.427359,60.427667,60.427862,60.426333,60.412263,60.426252,60.427218,60.427232,60.427435,60.429150,60.426974,60.425860,60.422747,60.406028,60.441495,60.420547,60.407814,60.432492,60.456717,60.437789,60.407346,60.427966,1.008988,1.004261,1.008046,1.006105,1.005981,1.008504,1.010554,1.007810,1.005255,1.006488
0.751667,60.430125,60.428091,60.428530,60.428179,60.429502,60.429099,60.430480,60.427975,60.414772,60.428075,60.428708,60.428836,60.428956,60.432627,60.429176,60.427429,60.422031,60.409632,60.439614,60.420276,60.410601,60.432851,60.457249,60.447035,60.404493,60.430359,1.008955,1.004509,1.007815,1.005916,1.006062,1.008411,1.010447,1.008323,1.004959,1.006194
0.761667,60.432235,60.429624,60.429936,60.429909,60.431358,60.430273,60.432788,60.429360,60.417115,60.429633,60.429942,60.430177,60.430215,60.435754,60.431090,60.428739,60.421123,60.413050,60.437480,60.419850,60.413250,60.433005,60.457458,60.455650,60.401635,60.432453,1.008917,1.004768,1.007583,1.005736,1.006147,1.008316,1.010329,1.008813,1.004682,1.005907
0.771667,60.434044,60.430887,60.431079,60.431368,60.432928,60.431191,60.434786,60.430491,60.419289,60.430928,60.430923,60.431258,60.431215,60.438524,60.432716,60.429793,60.420045,60.416273,60.435115,60.419292,60.415756,60.432958,60.457345,60.463605,60.398803,60.434247,1.008874,1.005039,1.007350,1.005567,1.006236,1.008220,1.010200,1.009275,1.004426,1.005629
0.781667,60.435558,60.431888,60.431966,60.432561,60.434216,60.431861,60.436477,60.431373,60.421293,60.431966,60.431657,60.432085,60.431964,60.440939,60.434059,60.430601,60.418818,60.419293,60.432544,60.418623,60.418115,60.432719,60.456915,60.470878,60.396032,60.435746,1.008827,1.005317,1.007118,1.005408,1.006328,1.008124,1.010060,1.009707,1.004193,1.005363
0.791667,60.436782,60.432638,60.432609,60.433496,60.435231,60.432295,60.437866,60.432019,60.423132,60.432756,60.432158,60.432670,60.432473,60.443001,60.435127,60.431172,60.417472,60.422111,60.429800,60.417878,60.420329,60.432305,60.456188,60.477456,60.393357,60.436953,1.008776,1.005605,1.006888,1.005262,1.006422,1.008028,1.009911,1.010106,1.003984,1.005110
0.801667,60.437675,60.433085,60.432939,60.434167,60.435920,60.432406,60.438916,60.432356,60.424623,60.433260,60.432336,60.432938,60.432662,60.444678,60.435886,60.431446,60.415855,60.426352,60.426675,60.416724,60.422180,60.431411,60.454889,60.483347,60.390677,60.437825,1.008723,1.005892,1.006662,1.005130,1.006517,1.007933,1.009753,1.010467,1.003801,1.004870
0.811667,60.438420,60.433453,60.433247,60.434619,60.436512,60.432559,60.439793,60.432691,60.426418,60.433652,60.432561,60.433207,60.432870,60.446105,60.436490,60.431689,60.414619,60.425498,60.424044,60.416648,60.424434,60.431211,60.454088,60.488459,60.388492,60.438564,1.008666,1.006189,1.006441,1.005011,1.006615,1.007839,1.009586,1.010791,1.003646,1.004646
0.821667,60.438491,60.433151,60.432816,60.434540,60.436396,60.431919,60.439995,60.432267,60.427325,60.433401,60.431987,60.432707,60.432297,60.446833,60.436457,60.431237,60.412607,60.430063,60.420424,60.414447,60.425753,60.429679,60.451363,60.492721,60.385854,60.438614,1.008606,1.006483,1.006226,1.004907,1.006712,1.007747,1.009412,1.011073,1.003518,1.004439
0.831667,60.438769,60.433123,60.432735,60.434650,60.436549,60.431677,60.440383,60.432225,60.428661,60.433434,60.431817,60.432588,60.432112,60.447657,60.436637,60.431114,60.410968,60.431191,60.417308,60.414129,60.427516,60.428907,60.450198,60.496482,60.384016,60.438879,1.008544,1.006777,1.006019,1.004819,1.006810,1.007656,1.009231,1.011312,1.003420,1.004250
0.841667,60.438866,60.432967,60.432511,60.434618,60.436532,60.431302,60.440575,60.432039,60.429832,60.433324,60.431508,60.432323,60.431786,60.448223,60.436655,60.430870,60.409647,60.432639,60.414373,60.413623,60.429107,60.427983,60.448503,60.499569,60.382413,60.438961,1.008480,1.007070,1.005820,1.004746,1.006908,1.007568,1.009043,1.011508,1.003352,1.004080
0.851667,60.438658,60.432546,60.432025,60.434321,60.436224,60.430671,60.440448,60.431593,60.430779,60.432951,60.430944,60.431795,60.431201,60.448410,60.436385,60.430378,60.408174,60.434227,60.411298,60.412844,60.430484,60.426866,60.446367,60.501886,60.380980,60.438739,1.008414,1.007359,1.005630,1.004688,1.007004,1.007483,1.008850,1.011659,1.003314,1.003929
0.861667,60.438201,60.431922,60.431342,60.433812,60.435686,60.429855,60.440057,60.430953,60.431544,60.432375,60.430193,60.431072,60.430425,60.448271,60.435883,60.429701,60.406645,60.435721,60.408180,60.411986,60.431681,60.425622,60.443964,60.503456,60.379777,60.438269,1.008346,1.007643,1.005451,1.004646,1.007099,1.007401,1.008652,1.011765,1.003305,1.003798
0.871667,60.437526,60.431126,60.430494,60.433118,60.434947,60.428886,60.439430,60.430153,60.432145,60.431627,60.429287,60.430187,60.429492,60.447830,60.435179,60.428872,60.405109,60.437025,60.405073,60.411127,60.432711,60.424285,60.441363,60.504286,60.378832,60.437580,1.008277,1.007919,1.005284,1.004620,1.007191,1.007322,1.008450,1.011825,1.003326,1.003689
0.881667,60.436644,60.430171,60.429497,60.432252,60.434023,60.427781,60.438581,60.429206,60.432585,60.430719,60.428243,60.429156,60.428417,60.447099,60.434286,60.427905,60.403588,60.438117,60.402007,60.410284,60.433577,60.422870,60.438595,60.504380,60.378155,60.436685,1.008208,1.008187,1.005128,1.004609,1.007281,1.007246,1.008245,1.011840,1.003376,1.003600
0.891667,60.435563,60.429067,60.428357,60.431222,60.432920,60.426549,60.437517,60.428120,60.432865,60.429660,60.427067,60.427986,60.427209,60.446084,60.433211,60.426807,60.402092,60.438997,60.399004,60.409449,60.434276,60.421385,60.435672,60.503735,60.377751,60.435593,1.008137,1.008444,1.004986,1.004613,1.007368,1.007174,1.008037,1.011811,1.003455,1.003532
0.901667,60.434290,60.427818,60.427082,60.430032,60.431645,60.425194,60.436244,60.426900,60.432982,60.428455,60.425767,60.426684,60.425875,60.444791,60.431961,60.425584,60.400626,60.439666,60.396076,60.408613,60.434803,60.419836,60.432608,60.502353,60.377616,60.434308,1.008066,1.008689,1.004856,1.004631,1.007450,1.007106,1.007828,1.011738,1.003561,1.003486
0.911667,60.432828,60.426430,60.425675,60.428689,60.430201,60.423722,60.434765,60.425551,60.432933,60.427107,60.424346,60.425254,60.424418,60.443224,60.430540,60.424241,60.399188,60.440125,60.393237,60.407767,60.435153,60.418227,60.429412,60.500236,60.377743,60.432837,1.007995,1.008921,1.004741,1.004664,1.007529,1.007041,1.007618,1.011624,1.003692,1.003461
0.921667,60.431183,60.424907,60.424141,60.427194,60.428594,60.422137,60.433087,60.424074,60.432714,60.425621,60.422808,60.423701,60.422845,60.441388,60.428954,60.422781,60.397781,60.440371,60.390495,60.406902,60.435321,60.416561,60.426094,60.497393,60.378123,60.431183,1.007924,1.009137,1.004640,1.004710,1.007602,1.006981,1.007408,1.011469,1.003849,1.003457
0.931667,60.429362,60.423253,60.422484,60.425555,60.426829,60.420446,60.431216,60.422477,60.432323,60.424001,60.421159,60.422029,60.421160,60.439292,60.427207,60.421210,60.396403,60.440402,60.387858,60.406010,60.435301,60.414841,60.422667,60.493833,60.378744,60.429353,1.007852,1.009337,1.004553,1.004769,1.007670,1.006924,1.007199,1.011275,1.004028,1.003474
0.941667,60.427370,60.421476,60.420712,60.423776,60.424914,60.418653,60.429159,60.420762,60.431755,60.422255,60.419403,60.420245,60.419369,60.436943,60.425308,60.419531,60.395056,60.440214,60.385336,60.405087,60.435088,60.413069,60.419142,60.489574,60.379592,60.427355,1.007781,1.009519,1.004482,1.004840,1.007733,1.006871,1.006991,1.011046,1.004228,1.003510
0.951667,60.425219,60.419583,60.418830,60.421866,60.422857,60.416766,60.426926,60.418938,60.431011,60.420387,60.417549,60.418356,60.417480,60.434355,60.423264,60.417752,60.393741,60.439806,60.382935,60.404129,60.434679,60.411251,60.415535,60.484638,60.380651,60.425198,1.007710,1.009692,1.004417,1.004916,1.007792,1.006820,1.006785,1.010799,1.004437,1.003556
0.961667,60.419921,60.414482,60.413737,60.416771,60.417628,60.411668,60.421562,60.413878,60.426729,60.415309,60.412471,60.413257,60.412381,60.428707,60.418051,60.412740,60.389021,60.436670,60.377536,60.399287,60.430638,60.406218,60.409332,60.477120,60.377850,60.419896,1.007640,1.009827,1.004383,1.005015,1.007840,1.006777,1.006584,1.010488,1.004683,1.003642
0.971667,60.422185,60.417251,60.416549,60.419400,60.420091,60.414530,60.423674,60.416787,60.430977,60.418079,60.415368,60.416075,60.415225,60.430150,60.420505,60.415715,60.393349,60.438546,60.380346,60.404638,60.435311,60.409347,60.409503,60.474084,60.385604,60.422154,1.007570,1.009950,1.004355,1.005117,1.007883,1.006735,1.006385,1.010166,1.004933,1.003735
0.981667,60.418678,60.414088,60.413414,60.416203,60.416713,60.411424,60.420052,60.413693,60.428617,60.414934,60.412274,60.412942,60.412110,60.426032,60.417141,60.412697,60.390962,60.437300,60.377345,60.402167,60.433185,60.406384,60.404970,60.466646,60.385967,60.418645,1.007501,1.010053,1.004342,1.005227,1.007918,1.006696,1.006190,1.009819,1.005196,1.003844
0.991667,60.415545,60.411350,60.410707,60.413403,60.413729,60.408763,60.416788,60.411025,60.426644,60.412201,60.409620,60.410242,60.409434,60.422206,60.414168,60.410118,60.389248,60.436093,60.375020,60.400200,60.431436,60.403931,60.400887,60.459037,60.387092,60.415510,1.007432,1.010132,1.004343,1.005345,1.007947,1.006661,1.006001,1.009451,1.005467,1.003969
1.001667,60.412572,60.408811,60.408208,60.410779,60.410923,60.406324,60.413670,60.408569,60.424789,60.409663,60.407186,60.407753,60.406977,60.418473,60.411366,60.407752,60.387915,60.434557,60.373114,60.398769,60.429780,60.401731,60.396950,60.451145,60.388651,60.412534,1.007364,1.010188,1.004358,1.005469,1.007967,1.006629,1.005817,1.009064,1.005746,1.004109
1.011667,60.409634,60.406341,60.405782,60.408205,60.408167,60.403973,60.410580,60.406186,60.422904,60.407186,60.404833,60.405342,60.404604,60.414724,60.408612,60.405464,60.386792,60.432770,60.371489,60.397549,60.428064,60.399642,60.393108,60.442933,60.390450,60.409596,1.007297,1.010220,1.004386,1.005599,1.007979,1.006599,1.005639,1.008663,1.006030,1.004263
1.021667,60.406470,60.403659,60.403150,60.405406,60.405191,60.401427,60.407256,60.403583,60.420770,60.404486,60.402277,60.402726,60.402033,60.410716,60.405634,60.402974,60.385445,60.430593,60.369934,60.395776,60.426093,60.397440,60.389218,60.434273,60.392220,60.406433,1.007230,1.010228,1.004426,1.005734,1.007984,1.006573,1.005467,1.008250,1.006316,1.004429
1.031667,60.403603,60.401311,60.400850,60.402925,60.402527,60.399223,60.404223,60.401324,60.418735,60.402118,60.400061,60.400447,60.399802,60.406959,60.402968,60.400816,60.384760,60.428485,60.368785,60.394982,60.424147,60.395499,60.385600,60.425581,60.394298,60.403565,1.007164,1.010212,1.004479,1.005872,1.007979,1.006548,1.005302,1.007829,1.006602,1.004607
1.041667,60.400632,60.398870,60.398460,60.400339,60.399764,60.396937,60.401081,60.398966,60.416512,60.399648,60.397757,60.398079,60.397486,60.403077,60.400201,60.398569,60.384035,60.426111,60.367759,60.393955,60.421987,60.393515,60.382021,60.416642,60.396338,60.400595,1.007099,1.010171,1.004543,1.006013,1.007967,1.006526,1.005145,1.007403,1.006884,1.004794
1.051667,60.397586,60.396362,60.396004,60.397676,60.396930,60.394594,60.397862,60.396534,60.414117,60.397103,60.395389,60.395648,60.395111,60.399109,60.397360,60.396256,60.383314,60.423493,60.366860,60.392748,60.419627,60.391500,60.378515,60.407542,60.398319,60.397550,1.007035,1.010106,1.004618,1.006155,1.007946,1.006505,1.004996,1.006976,1.007162,1.004989
1.061667,60.394500,60.393819,60.393514,60.394968,60.394059,60.392223,60.394602,60.394062,60.411570,60.394515,60.392989,60.393184,60.392706,60.395096,60.394479,60.393908,60.382626,60.420650,60.366098,60.391470,60.417082,60.389473,60.375096,60.398366,60.400225,60.394466,1.006971,1.010017,1.004703,1.006297,1.007916,1.006487,1.004854,1.006552,1.007432,1.005191
1.071667,60.391393,60.391255,60.391003,60.392230,60.391166,60.389838,60.391321,60.391564,60.408884,60.391899,60.390569,60.390700,60.390284,60.391065,60.391574,60.391535,60.381978,60.417594,60.365468,60.390168,60.414363,60.387440,60.371772,60.389193,60.402027,60.391360,1.006908,1.009904,1.004798,1.006438,1.007878,1.006469,1.004721,1.006133,1.007692,1.005399
1.081667,60.388273,60.388674,60.388476,60.389470,60.388261,60.387442,60.388031,60.389045,60.406065,60.389262,60.388133,60.388201,60.387849,60.387036,60.388655,60.389141,60.381366,60.414331,60.364962,60.388849,60.411477,60.385400,60.368553,60.380094,60.403695,60.388243,1.006846,1.009768,1.004900,1.006578,1.007832,1.006453,1.004596,1.005722,1.007940,1.005610
1.091667,60.385149,60.386080,60.385934,60.386692,60.385349,60.385036,60.384741,60.386509,60.403121,60.386607,60.385684,60.385689,60.385402,60.383025,60.385726,60.386728,60.380781,60.410870,60.364567,60.387509,60.408432,60.383353,60.365444,60.371138,60.405196,60.385121,1.006784,1.009609,1.005009,1.006715,1.007777,1.006437,1.004480,1.005324,1.008173,1.005823
